achitecture,best_epoch,best_val,best_train,training_loss,validation_loss
"(256, 128, 32, 32, 256, 128)",5,4.686642101832798,4.395864425123213,"[1193.6682771763026, 9.30982621782062, 5.992795506435042, 5.106237441877727, 4.395864425123213, 3.8268300982465515, 3.4887175589833785, 3.2145595442041737, 2.9847923778972256, 2.7270064280708497, 2.5952684629763625, 2.4727900577486577, 2.3051827667245006, 2.2046769530564307, 2.104193784271084, 2.006597763442342, 1.9682156776541058, 1.8829932252159163, 1.8271498171542693, 1.7688676883743077]","[27.8062281122013, 9.353226155650859, 10.618459876702756, 8.930873938969203, 4.686642101832798, 15.216316485891538, 4.97408238235785, 8.114278292169375, 5.138898051514918, 5.82110595703125, 11.8751817333455, 9.257011948799601, 5.118312232348384, 13.650143243828598, 6.246304862353266, 5.291654109954834, 11.128714804746666, 7.838567018508911, 9.180776873413397, 6.773919879173746]"
"(256, 128, 32, 64, 32, 256)",14,3.5433119194848195,2.41410784428437,"[864.8680695500119, 8.336499540200954, 6.129814650282789, 4.959285583919225, 4.419651977573781, 3.993697845352659, 3.618707835606476, 3.3884592408884373, 3.0869604836009334, 2.9718770422083796, 2.78431702568805, 2.686102568899812, 2.5388401758955608, 2.41410784428437, 2.3208100925940296, 2.25723481815694, 2.1290089829111802, 2.1090700635866635, 2.074190964335332, 1.9788377678299385]","[13.803948159120521, 9.20433167048863, 6.332647965878857, 7.038313315839184, 8.488735091929533, 10.591261026810626, 14.475369609132105, 8.916171151764539, 12.581868181423266, 7.022125876679713, 5.568715382595451, 12.15503943696314, 7.337616536082054, 3.5433119194848195, 12.496844350075236, 5.12357514731738, 7.9113364852204615, 4.047366799140463, 9.861026413586675, 10.78324014313367]"
"(256, 128, 32, 64, 64, 256)",12,3.8124336928737406,2.4391358075017138,"[860.9669875328316, 7.948907540248658, 5.616724862173555, 4.779994460367369, 4.175807970240119, 3.7344889014247333, 3.4068760972245427, 3.063815851938467, 3.0115760330182835, 2.746324220343797, 2.6508221053968652, 2.4391358075017138, 2.3211248757760545, 2.2642599867743707, 2.1875306157664363, 2.0638527920357332, 2.0526553750445005, 1.9473255735751034, 1.865319846840035, 1.8405327202923876]","[10.793535067110646, 7.435732481430988, 7.296983558304456, 16.55204509229076, 7.525409776337293, 5.36664925302778, 3.9403567119520537, 4.131667438818484, 4.270662227455451, 9.52763574950549, 7.639862955832968, 3.8124336928737406, 4.787620870434508, 5.880752145027627, 6.832413532296005, 7.710923511154798, 11.702339960604299, 5.362527462900902, 6.662336879847001, 5.5155841720347505]"
"(256, 128, 32, 64, 128, 256)",16,2.50953437600817,1.8723127767358896,"[856.2131136795496, 7.456686763090756, 5.610379078011193, 4.601420107690683, 3.9463676863834176, 3.528868859402827, 3.206108416035449, 2.9458437397211483, 2.732786562255625, 2.6020741851934663, 2.406089622141694, 2.3414269112075963, 2.183074867901677, 2.0726829802488167, 2.017096271151433, 1.8723127767358896, 1.8629686949060502, 1.7944105924599814, 1.7412762772101185, 1.6574373435106158]","[22.72482731877541, 9.623618758454615, 15.175971780504499, 5.673488850496253, 5.415033155558061, 4.494214972671197, 14.702564560637182, 13.258092452068718, 5.199336392538888, 4.548666851861136, 7.322067674325437, 6.9464119356505725, 4.47957672391619, 16.25603318700985, 5.9535766815652655, 2.50953437600817, 2.7326422443195266, 6.988468408584595, 2.959813986505781, 3.807065703430954]"
"(256, 128, 32, 64, 256, 64)",11,2.909739837354543,2.3755957640885494,"[1649.1590856350322, 36.053136146922974, 5.809841245243303, 4.782355245062923, 4.04118507876738, 3.633894246321625, 3.228609325400256, 2.986184543988268, 2.727097029029577, 2.5031179040500873, 2.3755957640885494, 2.2294493193512483, 2.1564367981087225, 2.032523064754386, 1.946807267587204, 1.8830409451420669, 1.9204331340778946, 1.7588077405206985, 1.6766724464429523, 1.6336657572389328]","[182.5072863831812, 8.26490821157183, 6.720494382235469, 16.35000201633998, 7.24077955070807, 6.884749101132763, 8.210255428236358, 11.25977239803392, 12.329558460079895, 6.447722663684767, 2.909739837354543, 4.918297860087181, 5.470077358946508, 3.8363209451947893, 28.65655973006268, 4.119227241496651, 6.866997319824842, 7.188091487300639, 7.13797833968182, 4.743622955010862]"
"(256, 128, 32, 64, 256, 128)",4,4.483922588581941,4.589981734142369,"[1197.2919246708302, 8.947059219065244, 5.581312611919485, 4.589981734142369, 3.9571384011139505, 3.423908583268913, 3.156448684590397, 2.843207633129159, 2.69007809699192, 2.436413878738134, 2.2880598024567917, 2.151957501323557, 2.053618361247413, 1.949220876780522, 1.8779159732781716, 1.8128657583761811, 1.7092076398949303, 1.684174653748739, 1.637445631016372, 1.5385398708105902]","[22.2236006989771, 9.462841841639305, 6.5098256480937104, 4.483922588581941, 21.943023195072097, 12.87777394664531, 4.648809549759846, 14.369859403493454, 4.657150234494891, 6.086800244389748, 12.516639125590421, 5.406311842860008, 4.890532902308872, 7.744347003041481, 5.242301040766191, 5.141134286413387, 13.55973513272344, 5.834555046898978, 5.7740072717472, 5.731733215098479]"
"(256, 128, 32, 128, 32, 256)",13,3.557943329519155,2.4064117074690854,"[861.7034943692378, 7.78887925294479, 5.933603441891545, 4.861447845302751, 4.257282538896806, 3.693035888997361, 3.3864249307005343, 3.220872099217837, 2.9909089281561703, 2.8410466121460933, 2.6776486783033073, 2.5948088898729273, 2.4064117074690854, 2.2861050789131103, 2.2798900654427157, 2.1317303462782546, 2.094283081158843, 2.0033342066614024, 1.9327093815776404, 1.8864106213815925]","[17.50246587091563, 8.341921913380526, 14.706735027079679, 11.7986512865339, 3.5783088596499697, 8.630922069354932, 14.334060941423688, 14.673902209924192, 4.967927416976617, 12.935777605796346, 7.154774870191302, 5.866204587780699, 3.557943329519155, 5.856672277255934, 8.599463268202179, 17.241448743002756, 7.281496904334244, 5.8561499362089195, 9.948808446222422, 10.527150611488187]"
"(256, 128, 32, 128, 64, 256)",8,3.8685505049569264,2.883838326586527,"[862.0638185561857, 7.7415319953762225, 5.48918049598581, 4.354657071171089, 3.8197225187147574, 3.4383428940322753, 3.1118706148774686, 2.883838326586527, 2.7185333842439183, 2.5280662769614906, 2.4556328612925387, 2.2915280216518656, 2.1521455246162633, 2.09723378299175, 2.004381825763889, 1.9534394350475013, 1.838481543414015, 1.818057227053333, 1.703730489071183, 1.673694741468245]","[19.255545324208786, 6.500255638239335, 5.835954009270181, 12.772117916418582, 11.82259514867043, 11.72723101596443, 6.283552850995745, 3.8685505049569264, 5.591988748433638, 6.232893870801342, 7.357682135640358, 9.132347924368721, 7.453203342398819, 8.811351440390762, 11.653742868073133, 5.894231231845155, 5.280610220772879, 4.790716356160689, 4.393134934561593, 6.87140755750695]"
"(256, 128, 32, 128, 128, 256)",15,2.4385385659276224,2.0187013706656445,"[858.5185838808922, 7.422401104363972, 5.415727239419983, 4.378540514814705, 3.9139796553753885, 3.4692239690830546, 3.1082313077034804, 2.8008864686757633, 2.5950193925929153, 2.4957769836582013, 2.3560696701954655, 2.1883314435663754, 2.070397371996249, 1.9953543332927735, 2.0187013706656445, 1.864354602034724, 1.7633820058813952, 1.745951423330383, 1.6269398596777715, 1.6346677742449225]","[11.02886403336817, 9.698343656500992, 8.40013547819488, 10.35129622050694, 9.995742447522222, 12.088704245431083, 5.07639175045247, 12.886495619404073, 21.451852467595316, 4.481505851356351, 4.154654386092205, 8.049224473992172, 13.75294693148866, 11.123043936126086, 2.4385385659276224, 4.616336618150983, 8.537879900056488, 4.573944790022714, 17.78468824892628, 6.369850338721762]"
"(256, 128, 32, 128, 256, 32)",17,2.954812088791205,1.6998984084058812,"[2138.070369091186, 222.4623004492368, 8.297621779338764, 4.504843627226638, 3.822016605338139, 3.335289587068612, 3.007868231495628, 2.8136010020801776, 2.5448041786784064, 2.3883193011169954, 2.25082503732154, 2.0828190000390845, 2.013880096333561, 1.9368054931887995, 1.8404167921741126, 1.7578229669553564, 1.6998984084058812, 1.634169067539046, 1.5822198083105077, 1.525427782359248]","[779.4061254384567, 36.014718892622966, 6.496625661849976, 7.197803477851712, 18.27256354507135, 5.817858749506425, 4.33341228475376, 3.426534248858082, 11.39371514806942, 6.020551871280281, 8.444158870346692, 5.896550640767934, 6.1320796207505825, 9.183051089851224, 6.542848056676436, 6.859437533787319, 2.954812088791205, 7.814665093713877, 8.417222363608223, 8.86827362800131]"
"(256, 128, 32, 128, 256, 64)",10,3.3110032933098927,2.364025721642209,"[1647.236291861507, 36.588827787948276, 5.510655699872048, 4.413373708182498, 3.770196930675919, 3.3071703623314903, 3.0089744943807557, 2.752052592878591, 2.5444492111162655, 2.364025721642209, 2.259404262042561, 2.1400709062713, 1.9642633598412262, 1.9226127580842332, 1.8627078542665954, 1.763928310862987, 1.7391966391477705, 1.6735304187182274, 1.6092932802011535, 1.563079876975666]","[202.1479386310188, 10.876981491945228, 7.839127866589293, 17.391402935495183, 4.457329951986974, 4.2914672627740975, 9.937117907465721, 4.12543802115382, 3.6637748796112684, 3.3110032933098927, 13.081270412522919, 5.305008557378029, 3.6274217050902697, 5.613940905551521, 5.404159721063108, 4.006387367540476, 3.8214459930147444, 5.906070251854098, 14.055484995550039, 4.378892183303833]"
"(256, 128, 32, 128, 256, 128)",19,5.008811464115065,1.5533680150262055,"[1185.55888934564, 8.046020352664119, 5.138568302063405, 4.074064930415669, 3.4941738140054124, 3.205187357868893, 2.823039630981029, 2.5908975338095015, 2.4446162083043173, 2.2561004160478526, 2.144435555047956, 2.071021327929014, 1.9605172313792172, 1.8543212619929048, 1.7771405642078735, 1.7245403044052905, 1.631714230782614, 1.5947088970123569, 1.5533680150262055, 1.4939160445308795]","[22.197321950172892, 9.631953482725182, 7.437315741363837, 18.529434281952526, 7.696114476846189, 14.801453765557737, 9.753535105257619, 15.955378493484186, 9.157432030658333, 7.236853088651385, 10.128985823417196, 5.646692811226358, 10.391278442071409, 7.336001970330063, 24.462251488043336, 5.963671513966152, 6.827889194293898, 9.054735903837242, 5.008811464115065, 9.827882416394292]"
"(256, 128, 32, 256, 32, 128)",19,3.0089094955094007,1.6871352625652656,"[1189.086652386853, 8.830581150771001, 5.671009612436045, 4.597133318583171, 3.8769152479095808, 3.5340483950809136, 3.2050241320070825, 2.93802339062349, 2.7478502702658765, 2.519837324258546, 2.4435217269315928, 2.2713578205737917, 2.1722405347400966, 2.0826314972529234, 1.9999739368349754, 1.8748665064810621, 1.8092160391726184, 1.7920049872414652, 1.6871352625652656, 1.6599168070889714]","[21.296774689032105, 10.767623628888812, 11.23475504894646, 7.208762071570572, 4.954581581816381, 14.666413102831159, 9.391676844382772, 6.261291357935692, 6.842869525053064, 6.9498797825404575, 8.599273292385803, 6.346940351992237, 4.27422461704332, 7.036885315058183, 4.240465207975738, 7.251966598082562, 14.512996002119415, 8.774617842265538, 3.0089094955094007, 10.287517109695745]"
"(256, 128, 32, 256, 64, 64)",15,3.392662892536241,1.983048985978171,"[1650.4796016376308, 36.77211713736646, 5.720574288102411, 4.634639598132536, 4.020495870956925, 3.543127308933401, 3.1388000107462495, 2.8985962134036867, 2.7029352000955837, 2.551686951731659, 2.41932996466705, 2.318438924620176, 2.1776970946341243, 2.06380018642738, 1.983048985978171, 1.8935135738570263, 1.7918271389159461, 1.7814304269892636, 1.7080980885150896, 1.6612449276840593]","[178.31955469871053, 16.239141512890253, 6.8105574092086485, 7.951126074304386, 4.7423330618410695, 11.46565007190315, 11.306690751289835, 5.388081920390227, 4.912476344984405, 4.963931234515443, 8.296360492706299, 10.404223675630531, 18.34636355419548, 5.88015958241054, 3.392662892536241, 15.420867939384616, 8.986378776783846, 7.107408703589926, 9.819964155858877, 3.9306433565762577]"
"(256, 128, 32, 256, 64, 128)",14,2.8975589810585487,1.9997830239036656,"[1191.704714880326, 8.764207713026236, 5.822879873716248, 4.812152854682914, 4.004571550942118, 3.478024537245975, 3.167170065661746, 2.851500494352651, 2.658448917602652, 2.442084084327446, 2.3407534925061553, 2.2420743749952696, 2.1338490342659893, 1.9997830239036656, 1.914367676323727, 1.8744786705173324, 1.7659074181989598, 1.731514547736436, 1.6736128058992283, 1.7447097007189458]","[27.290812998401876, 9.826801796348727, 14.359403143123705, 5.531110155339143, 11.863794326782227, 5.036551670152313, 9.515093861793986, 5.2188811204871355, 5.938034174393635, 7.653858909801561, 17.46050414260553, 6.8781901962903085, 12.821935060072919, 2.8975589810585487, 7.043187837211454, 13.253046405558683, 4.27949167514334, 5.54411397174913, 3.559474195752825, 3.627079185174436]"
"(256, 128, 32, 256, 128, 32)",19,2.3193418298448836,1.6813411695015987,"[2137.917733497316, 215.0921112316596, 7.971722124108411, 4.71073194087162, 3.909598452239313, 3.2865113666846892, 2.9579364940168102, 2.746021033689566, 2.5368577167307014, 2.349647326545368, 2.217379698845578, 2.1158513331169155, 2.0482736329576667, 1.9374545379981518, 1.8481386319497881, 1.7751557806652967, 1.7622192109404164, 1.6699638963423762, 1.6813411695015987, 1.5859801673645046]","[761.3124352279974, 24.80096501720195, 8.074658963145042, 10.202736523686623, 11.122730800083705, 5.497454803817126, 11.60007144966904, 14.356363792808688, 9.22386105206548, 6.399420801474124, 7.8845938955034525, 3.441410723997622, 10.353183434934031, 6.116105863026211, 8.550352831276095, 10.020179038145104, 4.649791702932241, 7.667752304855658, 2.3193418298448836, 7.556241969673001]"
"(256, 128, 32, 256, 128, 64)",17,3.28144824261568,1.746466751934047,"[1641.6172845556196, 34.429416902778634, 5.545788270757195, 4.596802997100882, 3.791104556486197, 3.5027198070009686, 3.068060096213435, 2.8215356747851845, 2.6436078958001423, 2.4180184765480486, 2.3647626562465716, 2.1714306119087747, 2.092648895934173, 1.9674293609744995, 1.9045936922978215, 1.7557312944507708, 1.746466751934047, 1.665802720056866, 1.6378178294065733, 1.5750289736347394]","[179.0125386763592, 9.406137777834523, 6.4277835719439445, 5.489492450441633, 8.876439965501124, 7.248070624409889, 6.025582118910187, 15.767970814996836, 8.214628385037791, 13.434089329777931, 5.537063812722965, 6.53072495849765, 8.990456907116638, 10.87721890819316, 3.7054056318438784, 13.322791070354228, 3.28144824261568, 5.292028091391739, 16.434391839163645, 5.194507185293704]"
"(256, 128, 32, 256, 128, 128)",8,3.720775219858909,2.657680305197784,"[1194.5842801268732, 8.65425293274707, 5.440922169148312, 4.513021349500064, 3.7239966373530398, 3.230334211941872, 2.9865004487411966, 2.657680305197784, 2.452918625393283, 2.3193438584758423, 2.225505120925122, 2.093484102798132, 1.9388660744459827, 1.9062299717544018, 1.775663274004462, 1.783733771387085, 1.6538067296638965, 1.6366889833454656, 1.5615261052655685, 1.4985444536252504]","[22.026934993510345, 11.27723925454276, 15.510021161059944, 6.31763345854623, 11.270528550050697, 6.855462298101308, 9.093279030858254, 3.720775219858909, 8.739418457965462, 8.37649915656265, 8.107477728201419, 14.159834102708466, 5.5409597863956375, 5.21648865329976, 5.710496688375668, 10.819306071923704, 7.558208927816274, 4.793058473236707, 11.620504914497843, 6.696313760718521]"
"(256, 128, 64, 32, 32, 256)",18,2.2196080003465926,2.0876207810077516,"[862.8767470977141, 7.7920419668039225, 5.709244404500933, 4.800751674432939, 4.214160325177294, 3.6995548602528405, 3.5374295407730294, 3.2105065170544136, 3.0599678482211896, 2.8590334447713164, 2.791774394297898, 2.6575061184554376, 2.4730212345329434, 2.396092300935817, 2.264947684958526, 2.2594354796870713, 2.185665368220098, 2.0876207810077516, 1.9996258668660847, 1.9340235362416378]","[12.875323412369708, 7.184648703555672, 7.971760710891412, 7.788532977201501, 6.879643187230947, 3.702917293626435, 11.41163023150697, 6.863140227843304, 9.529622778600576, 5.9150740565085895, 4.151614819254194, 9.418159426475057, 6.087819420561498, 4.447389617258189, 5.803465234990022, 4.06194576925161, 4.2744759296884345, 2.2196080003465926, 11.592941196597351, 5.869359614897747]"
"(256, 128, 64, 32, 64, 256)",15,3.239017892856987,2.307493638395585,"[860.9598106616457, 7.694179154635832, 5.660692928594127, 4.794365069429486, 4.149173353041127, 3.758306172927492, 3.427827905333761, 3.240621926705856, 3.0671153366904753, 2.8243873105792328, 2.7284680175021783, 2.580451337957545, 2.5074384342688343, 2.419682339732286, 2.307493638395585, 2.202287685749067, 2.10433418772462, 2.085192143849274, 2.028360224556733, 1.9503736216596097]","[13.604297978537423, 11.201351564757678, 12.288496873816666, 7.1107446612144, 13.74290739760107, 7.802944820754382, 7.620402340986291, 3.7364757717872155, 4.729085338358977, 8.584487506321498, 4.465340492676716, 20.571057339103856, 6.450059238745242, 4.545036836546295, 3.239017892856987, 20.279317369266433, 5.017163271806678, 3.8097502309448865, 5.7389600812172405, 3.3154997533681443]"
"(256, 128, 64, 32, 128, 256)",9,4.00176817057084,2.847614283176548,"[856.9764450814265, 7.554470271651927, 5.633767987002828, 4.696823757527496, 4.063680601336986, 3.7156670535655016, 3.2925415246559897, 3.0727681881738604, 2.847614283176548, 2.7032086766484924, 2.527207185519569, 2.3943729267727933, 2.228920369153679, 2.17242626389817, 2.1649134561877204, 1.9808782802913782, 1.903726027009159, 1.900577941852218, 1.790582813907402, 1.7436342525536426]","[14.501280307769775, 11.001959246032092, 13.36226056546581, 5.773051149991094, 20.46865245274135, 4.268174589896689, 6.632542507989066, 8.989517095137616, 4.00176817057084, 9.154005527496338, 6.416939803532192, 35.0131670893455, 14.594951036025067, 10.558013302939278, 4.630893318020568, 4.758059959022367, 8.019081650948038, 4.020253950235795, 6.78395947144956, 7.170119679704005]"
"(256, 128, 64, 32, 256, 64)",16,2.75114876396802,1.9426653179021147,"[1650.9713854133338, 37.19860391757865, 5.622566852688925, 4.672660865067622, 4.067393357978881, 3.620016687423567, 3.2636708356143402, 3.034573775780757, 2.800834000449674, 2.683538630553887, 2.493989433173569, 2.3777287700748553, 2.315683253660408, 2.1402806609157, 2.0008062152732355, 1.9426653179021147, 1.88640396600426, 1.7996957005087426, 1.7591406677905745, 1.6708414077216311]","[197.11286848418567, 7.239940852535014, 5.613245603989582, 6.714727333613804, 6.271141966994928, 23.80300825469348, 5.262426605029982, 3.779740121899819, 20.208119217230347, 8.651625034760455, 10.50595593939022, 20.396208587957886, 5.781470279304349, 3.4953216046703104, 8.074799308971484, 2.75114876396802, 4.833465002021011, 15.410602151131144, 6.1306352907297565, 9.372833008668861]"
"(256, 128, 64, 32, 256, 128)",17,4.624366044998169,1.889605832723763,"[1186.359245087642, 8.546336070398151, 5.764090203045442, 4.774175885865577, 4.21940868625055, 3.7601767885535784, 3.489833217432068, 3.127213635677906, 2.951216497112053, 2.698440867479344, 2.5019644558497527, 2.380982927359276, 2.2737555148522874, 2.155424354426283, 2.1021988558687856, 2.253195919816947, 1.889605832723763, 1.7707533038923764, 1.7127386281379118, 1.674392481848377]","[25.863273523291763, 14.714418177701988, 7.054149126519962, 5.719368584302007, 5.977520280954789, 8.435040649102659, 9.813033308301653, 9.83295675199859, 11.482241747330646, 10.022114636946698, 11.96581963130406, 5.076195585484407, 30.112663230117487, 6.639566674524424, 5.787916859801935, 20.779613319708375, 4.624366044998169, 5.25016407577359, 5.065638006949912, 7.18620245310725]"
"(256, 128, 64, 64, 32, 256)",17,2.7420058931623186,2.1020298802947566,"[862.1984829126907, 7.842518510807632, 5.64257049180813, 4.648112027718345, 4.002888223823834, 3.6351781054161516, 3.3710483837453173, 3.0861673782303063, 2.87317034381784, 2.689550481016183, 2.577372387543202, 2.478137254308108, 2.356400444103454, 2.313428144812991, 2.233601655840738, 2.1448786868983976, 2.1020298802947566, 2.0086292326789397, 1.96477277341285, 1.9155411889799896]","[11.878523067552216, 10.12267455276178, 7.227209222560027, 10.177810221302266, 3.6133960558443654, 3.296097237236646, 5.899217406097724, 3.7049886669431413, 5.972977020302597, 16.38540199824742, 3.5467604958281225, 9.40483636272197, 3.09701829297202, 8.985125682791885, 23.94699125873799, 5.356360926920054, 2.7420058931623186, 3.621834915511462, 4.504066279956272, 6.748402361967126]"
"(256, 128, 64, 64, 64, 256)",16,3.7773769072123935,2.038395531348401,"[859.2101894254978, 7.169616451849302, 5.237307018523059, 4.394314252204591, 3.9510875675865407, 3.5094378938447086, 3.1922870410587194, 2.982848041836041, 2.837604261366852, 2.605674192902714, 2.5506166340412406, 2.3588296260443156, 2.3018557598159584, 2.1859271480226137, 2.1168627041869876, 2.038395531348401, 1.9304953692851756, 1.9019768944643733, 1.8405236759825914, 1.7786879776823372]","[8.852708524587204, 5.283193787749933, 5.847959051326829, 7.948305105676456, 8.729011058807373, 4.3408423564871965, 9.21012681844283, 8.44861188713385, 8.480233528176132, 12.597512994493757, 5.133353160352123, 6.5826985641401645, 8.459766631223717, 5.0312943507213985, 10.944516288990878, 3.7773769072123935, 4.805750603578528, 9.446864361665687, 4.673878810843643, 3.9850573758689727]"
"(256, 128, 64, 64, 128, 256)",8,3.42100820492725,2.88322379103564,"[857.2374432908797, 6.584096978006373, 4.991377433412311, 4.17944180707747, 3.665049390174423, 3.2724628863481127, 3.0326971071978885, 2.88322379103564, 2.635480091433476, 2.4613704061616675, 2.3973665337784977, 2.184333153145305, 2.178145454062808, 2.049195789504241, 2.0057421152366577, 1.9106851555788475, 1.847846490260006, 1.7906069618578793, 1.7605807900564392, 1.6642274300528603]","[8.858985180757484, 8.755575165456655, 14.319706819495376, 8.945370518431371, 10.314603348167575, 9.846989407831309, 10.030989695568474, 3.42100820492725, 15.291957465969787, 3.8833965403693065, 5.0938988753727505, 15.933616589526741, 5.37468299087213, 12.815174910486961, 6.888268169091672, 4.428098240677191, 3.703431200008003, 14.136181539418747, 8.426778068347852, 5.735453552129317]"
"(256, 128, 64, 64, 256, 32)",18,2.5617603112240226,1.6116906574019256,"[2155.26365569617, 218.04167608189502, 7.5507318783674355, 4.3915973173473475, 3.757572608053752, 3.353714494575006, 2.9931819316877033, 2.7546338636313688, 2.583946853367542, 2.391133227039116, 2.2361174150538528, 2.0770396097257002, 1.9598868495368307, 1.8854121104035362, 1.8662642205263296, 1.7041561817824502, 1.7066261799533484, 1.6116906574019256, 1.5472971158901037, 1.5067248325434697]","[773.0583788813377, 17.152934599895868, 9.441664364873146, 8.60910085269383, 3.780897833863083, 9.566961775020678, 18.866504377248337, 3.4575084350547014, 2.680276788010889, 3.048064324320579, 4.970623094208387, 7.827832076014305, 6.510653164921974, 9.15207019144175, 2.935474145169161, 4.7945990562438965, 6.625446168743834, 2.5617603112240226, 5.892246192815352, 7.033683767124098]"
"(256, 128, 64, 64, 256, 64)",15,3.506737307626374,1.8592564115752133,"[1647.6489505008356, 35.9028321039419, 5.672119177784665, 4.5837508997412675, 3.9440832428286643, 3.5004682345601887, 3.211189805986667, 2.9098317254254162, 2.628566596152704, 2.4828933812381195, 2.252348587645877, 2.1411550663437047, 2.1346213866419355, 1.937593919832145, 1.8592564115752133, 1.7782575865790027, 1.7532804630722203, 1.691667886588625, 1.6242454536132032, 1.5218580705585198]","[170.54043127565967, 10.846153259277344, 4.85973783415191, 14.890850758065982, 5.145673605860496, 5.480492606454966, 21.582155266586614, 6.671374510745613, 6.041660931645607, 6.9504342711701685, 11.581498447729617, 16.512296579322037, 10.491811187899842, 12.195550947773214, 3.506737307626374, 27.34100123814174, 5.317373377936227, 7.03367128177565, 4.445764911418059, 4.751723678744569]"
"(256, 128, 64, 64, 256, 128)",17,3.417030616682403,1.6568821039351722,"[1195.882611935456, 8.345447639013992, 5.122461422854045, 4.256306835137672, 3.6479477055108047, 3.2804665261703683, 2.916750965264877, 2.6729498092631836, 2.528935654442736, 2.3383538596866074, 2.185545868976667, 2.074955548849529, 1.9702926239462843, 1.8602555336534503, 1.8103049818566228, 1.7142973348956059, 1.6568821039351722, 1.6064437374184428, 1.6285279814971862, 1.5131700493912377]","[17.59461023369614, 8.712741204670497, 6.919551834768178, 7.6281850678580145, 8.899793221026052, 14.396100540550387, 6.69133846127257, 7.059452640767, 9.941690347632584, 8.655371383744843, 5.9281411657528, 4.155675036566598, 7.822198682901811, 5.103868139033415, 4.7655569679883065, 9.114723896493716, 3.417030616682403, 7.20823969646376, 12.334413217038524, 8.367218066234978]"
"(256, 128, 64, 128, 32, 256)",20,3.136412099916108,1.7194875869327844,"[861.3627668170257, 7.1983783638382395, 5.204876901889146, 4.357665039980371, 3.8321563370263076, 3.4989525200428275, 3.1853569166923412, 2.9648111918951736, 2.807600761978835, 2.5765821045440482, 2.423624865431021, 2.313653764057485, 2.216865400812325, 2.1622215131037064, 2.069121366610435, 1.9816116279031366, 1.9425657808577241, 1.8340205333881139, 1.7876474789520715, 1.7194875869327844]","[13.49790351244868, 10.202280764677086, 6.473625299881916, 16.5201534738346, 6.53267765045166, 7.0566463616429544, 11.6449654248296, 4.45500753850353, 10.0601634006111, 4.280685025818494, 4.562185555088277, 3.643438232188322, 5.279209278067764, 6.6242726384376995, 9.983709987328977, 4.1109113547266745, 10.433292165094493, 5.001746080359634, 8.42725557210494, 3.136412099916108]"
"(256, 128, 64, 128, 64, 256)",7,4.234887064719687,3.0155300935380693,"[859.3489098310199, 6.877837860272335, 5.069099309365768, 4.18049514931081, 3.661404856507146, 3.2496137860420755, 3.0155300935380693, 2.7866330700115944, 2.6298681498930043, 2.4321945615460305, 2.321723008996662, 2.225109380666713, 2.1572848982914046, 2.0573435689537733, 1.9933603813488192, 1.8724530992247546, 1.825258459383039, 1.7634703962469265, 1.7201816734600393, 1.697289374365606]","[14.197447173449458, 13.262082109645922, 6.548491604474126, 12.716789050978058, 9.498491734874491, 6.774378051563185, 4.234887064719687, 14.115828961742167, 6.7717068827882105, 6.9900959365221915, 16.162161262667908, 5.218593981801247, 8.181917127297849, 7.847174508231027, 6.895264479578758, 4.4952433595851975, 6.084714325106874, 9.624446421253438, 4.405827600128797, 7.135059064748336]"
"(256, 128, 64, 128, 128, 256)",18,3.7517426695142473,1.5905434744892402,"[852.249468961809, 6.870897041381558, 5.057677605317585, 4.063223820361939, 3.4882242809790394, 3.129390558963207, 2.86328912825579, 2.641964224011418, 2.507606554221239, 2.2846998715427818, 2.1774467149827803, 2.0555483547629487, 1.978985668042414, 1.894537421216737, 1.8254643793941494, 1.7464237610499065, 1.6981226432309895, 1.5905434744892402, 1.55009826092183, 1.4947342362691383]","[14.569865450567129, 14.746144868889633, 6.422209895386988, 6.475860488658049, 5.175883594824343, 8.525327234852071, 5.440377736578182, 4.801941122327532, 6.038060840295286, 11.68262781415667, 5.243277861147511, 4.481369140196819, 16.343929874653718, 7.360550938820352, 13.83044752782705, 4.704245980905027, 4.3576328146214385, 3.7517426695142473, 20.66693436369604, 6.889992383061623]"
"(256, 128, 64, 128, 256, 32)",10,2.976074279571066,2.2978633326203886,"[2150.7801167181055, 223.22591534680745, 8.13318237319877, 4.27743787787202, 3.521553839975385, 3.1040868121744967, 2.8175212873126867, 2.5645016972929136, 2.4268553621804214, 2.2978633326203886, 2.1458077049635107, 2.0064740014157603, 1.9055310841713342, 1.8017330245624494, 1.7555848829304128, 1.6665773603289606, 1.6148593300981056, 1.5401851309715548, 1.5171220787420479, 1.4613604793776425]","[777.3367895009567, 32.43138383359325, 8.794432445448273, 6.041346871123022, 5.366370196245154, 8.00951059983701, 3.992197579267074, 8.015137322094976, 9.18849734870755, 2.976074279571066, 9.893751874261973, 3.1467400156721776, 5.413946453405886, 4.4337862511070405, 5.957387097027837, 5.914256417021459, 4.880510047990448, 8.231468988924611, 5.748189488235785, 3.7061804241063645]"
