achitecture,best_epoch,best_val,best_train,training_loss,validation_loss
"(32, 32, 128, 256, 256, 128)",14,3.218602798422989,2.2120683738396028,"[1192.245374009064, 9.773164939012409, 6.036377055653126, 4.928152752682075, 4.248905065794718, 3.7894884921584926, 3.42157981745619, 3.1426134445832723, 2.8886833985646567, 2.754031746867574, 2.615995715366967, 2.467458731349689, 2.3024689067617077, 2.2120683738396028, 2.14031546812958, 2.0449286567744407, 1.9683524745858705, 1.9293447247408626, 1.9263804190801679, 1.794889546769742]","[24.451932420535964, 10.311487538473946, 14.891029883404167, 6.882215971849402, 7.291104720563305, 5.69631536152898, 5.246677408413011, 4.053530398680239, 10.283198502598976, 4.441497099642851, 4.8301127151567105, 4.51566481590271, 16.628864025583074, 3.218602798422989, 18.598988163227936, 6.471121895069978, 8.160993104078331, 13.968236280947316, 6.0610010623931885, 20.77584710413096]"
"(32, 32, 256, 128, 128, 256)",11,4.289310618322723,2.881841483647777,"[860.060567527094, 9.385225476665301, 6.529258842489961, 5.303032164145113, 4.499489377383079, 4.028223641225231, 3.6568574227299435, 3.3488377274371115, 3.126988185008096, 2.965924230451877, 2.881841483647777, 2.6613085603551245, 2.5233095470684517, 2.431019267395766, 2.295214098875026, 2.212895476913018, 2.166709505657287, 2.1891136660375152, 2.0159055339055936, 1.9204721684070714]","[14.184130318310796, 13.903239376690923, 7.042607424210529, 11.727570689454371, 8.765323273989619, 10.393168089341144, 10.580921562350525, 12.38914780714074, 11.34179787733117, 13.43643620549416, 4.289310618322723, 8.833182840931173, 5.101690778926927, 16.242635045732772, 8.79271226999711, 8.046428928569872, 12.606689676946523, 8.547917370893517, 8.25269670875705, 13.080341144483917]"
"(32, 32, 256, 128, 256, 128)",20,2.006051242351532,1.8797480703349543,"[1193.4187916244664, 9.981194765223307, 6.220172194219423, 5.061546962551425, 4.397209355991177, 3.8525692174323454, 3.426462864034954, 3.164888437019409, 2.9085257780294236, 2.7330826339190053, 2.5884405076164705, 2.476143893257072, 2.3869237216259434, 2.2601249577377978, 2.1900428102284977, 2.087675537672466, 1.9786911446079867, 1.9864682252089725, 1.890312528176248, 1.8797480703349543]","[29.284320091714665, 9.380999642975477, 12.234605292884671, 13.02278216031133, 8.86263844431663, 8.347766530757047, 7.161653431094423, 23.642429059865524, 5.641483871304259, 9.991195172679667, 5.806273246298031, 9.331096658901293, 10.272535557649574, 5.305617707116263, 5.121935406509711, 12.83338314173173, 12.641669964303775, 8.975189729612701, 4.968114366336745, 2.006051242351532]"
"(32, 32, 256, 256, 128, 128)",8,3.4970310829123674,3.303286255965596,"[1190.6709341281373, 9.676449508797187, 6.398324173871974, 5.219243764606081, 4.414684256324724, 3.9669279802645705, 3.5593342477279855, 3.303286255965596, 2.989024717788783, 2.8542710984797472, 2.6759488581254893, 2.5875161979792467, 2.423397185452562, 2.2850450792681505, 2.1950133840921118, 2.14608673742878, 2.0349894370099655, 1.9959269314495778, 1.9253313119636597, 1.8443917022494598]","[27.260453516123246, 8.543180309996313, 7.775854577823561, 6.991157132752088, 7.532699755259922, 7.908611740384783, 9.450700983709218, 3.4970310829123674, 4.465890066964286, 7.787486538595083, 6.148512524001452, 39.8450010650012, 6.705889327185495, 16.344519002096995, 12.023366460994799, 28.629398307021784, 4.357428949706408, 5.466045116891666, 19.977726255144393, 5.527296888584993]"
"(32, 32, 256, 256, 256, 32)",14,4.861275424762648,2.169200780855511,"[2152.087330545853, 212.45440964812713, 8.058847232076495, 4.85237608861869, 4.069575287240628, 3.61119777242207, 3.2744846794249933, 2.976478339326531, 2.791300305463077, 2.6629648950455267, 2.4793927053813913, 2.349891395563423, 2.242440301810515, 2.169200780855511, 2.063309033304894, 1.99559755943741, 1.946689325252355, 1.887412416785786, 1.8344854348348676, 1.7801224920936818]","[767.8146243971221, 24.873740857961227, 7.321403960792386, 11.216669656792465, 6.540147416445674, 9.705522332872663, 14.172638387096171, 6.5801127735449345, 12.915268138963349, 6.277488533331423, 9.032800956648224, 14.361595338704635, 7.590904265033956, 4.861275424762648, 26.081769242578623, 5.579969342874021, 16.460866460994797, 7.202994750470531, 7.3642745115319075, 7.634922592007384]"
"(32, 64, 128, 128, 256, 256)",13,3.538573445106039,2.12318309432953,"[854.8038210754916, 7.413730659853748, 5.4127605674752335, 4.378670341732559, 3.7598560103241767, 3.359886113558477, 3.002205305674513, 2.799513024546045, 2.619478507931593, 2.4070832924631267, 2.318561854351638, 2.223388311941605, 2.12318309432953, 2.015567519423362, 1.975075150376972, 1.8393337135293242, 1.7970984071594862, 1.7650287136418557, 1.707049074162124, 1.7028246263595164]","[11.622790589624522, 10.218163402713074, 10.31868010151143, 7.365849558187991, 15.131038383561737, 14.406826174989039, 6.7981343123377584, 6.573091283136485, 9.57441640386776, 7.488012654440744, 8.55792346779181, 7.045619804031995, 3.538573445106039, 8.578938012220421, 10.21095439365932, 6.889727952528973, 7.662606458274686, 4.533867621908382, 8.11333981825381, 4.901012994805161]"
"(32, 64, 128, 256, 128, 256)",8,3.7885689516456758,2.984411903073221,"[856.5688105030949, 7.575084122103364, 5.655870996644473, 4.707055320240667, 4.090488304999637, 3.6215271599870493, 3.2500206984757565, 2.984411903073221, 2.781590662040537, 2.6399217468344176, 2.478755705999433, 2.4029905747228106, 2.235756318452551, 2.173994864891278, 2.0694388429188213, 1.9910151775379636, 1.9610017547564025, 1.8937964695712406, 1.8314467581737028, 1.7774032191611802]","[12.637353858169245, 8.839440949109136, 11.224345586737808, 10.733837419626663, 15.357590130397252, 8.69603707352463, 4.15885820680735, 3.7885689516456758, 7.9819435294793575, 14.295316112284757, 6.296045147642797, 15.652651718684606, 4.863917564859196, 4.723353045327323, 11.467337997592224, 9.387912176093277, 13.44186121103715, 15.018675152136355, 15.611389520216962, 5.126570842703995]"
"(32, 64, 128, 256, 256, 128)",17,4.102966848684817,1.7651518432760402,"[1184.01969463318, 8.484036452669875, 5.473212299629012, 4.426291778225948, 3.798082058747067, 3.3048334696729573, 3.0368258980218323, 2.7154416354443027, 2.562968097042305, 2.411035276110262, 2.2393002779953037, 2.1614403499542516, 2.0318946419315536, 1.9492183945420387, 1.885211115675439, 1.8455778216610454, 1.7651518432760402, 1.6825546008599361, 1.606017260285639, 1.5927585772958088]","[20.359847672131597, 14.164408956255231, 19.959277814748337, 5.560042843526723, 11.606483731951032, 11.053996553226392, 11.507478363659917, 6.423792240571003, 5.123440723029935, 22.81664462965362, 8.549609884923818, 6.102724707856471, 6.235297105750259, 4.542524359664139, 12.423997158906898, 4.652486236727968, 4.102966848684817, 6.881764986077133, 5.3301460207725055, 28.54076638513682]"
"(32, 64, 256, 128, 128, 256)",20,3.60164175471481,1.7472827616269542,"[858.1176697771161, 7.506332819507933, 5.546350563752366, 4.543659180911328, 3.99051642200917, 3.5825361031042973, 3.2694483207489986, 3.0123750846133706, 2.8705413999275406, 2.6551677380541214, 2.497788819436734, 2.363301378875055, 2.243798683256555, 2.1995955027546628, 2.0813185611275684, 1.972841154728869, 1.896370191216062, 1.8786046873858628, 1.8097643484705814, 1.7472827616269542]","[10.933434904838094, 8.462579819620872, 6.041072607040405, 6.993917100283564, 10.10103044704515, 6.818757645937861, 6.859399119201972, 8.222880952212275, 13.66408532979537, 4.946588365399108, 7.409180485472387, 5.900254784798135, 4.1156706566713295, 8.332503012248448, 5.199076253540662, 5.263063698398824, 11.930230997046646, 5.837958403996059, 16.54786878702592, 3.60164175471481]"
"(32, 64, 256, 128, 256, 128)",19,3.206500145853782,1.68998130501605,"[1188.2455372707293, 8.643941878187507, 5.470789340304569, 4.450745240277669, 3.8404395054089195, 3.343102517523999, 2.9988511368140696, 2.761875174965061, 2.538608816160955, 2.4587317177595676, 2.3385617419721325, 2.172871127334742, 2.115513042785202, 1.9875740226489556, 1.934101176207654, 1.8418850969264666, 1.793057880575204, 1.7529773131707964, 1.68998130501605, 1.6382128719041236]","[20.62511784689767, 8.031516916897832, 5.858939725525525, 6.2887232741531065, 11.523496462374318, 6.665355448820153, 11.721481965512645, 18.87875426545435, 5.1621412501043205, 7.112569692183514, 13.761065687452044, 18.438049180167063, 5.997092183755369, 3.6874856778553555, 4.804648345830489, 6.174180215718795, 5.253170363757075, 14.426874929544876, 3.206500145853782, 7.310027579871976]"
"(32, 64, 256, 256, 128, 128)",15,5.815564802714756,2.0672808573650148,"[1190.6149699999883, 8.596493689544642, 5.39922197551315, 4.385979395270755, 3.8947970419613576, 3.4841089606691953, 3.1231337659594955, 2.9488741402197483, 2.7236755061068227, 2.5963681660957034, 2.410083328226456, 2.3404897330699654, 2.193288736240313, 2.085043232188697, 2.0672808573650148, 1.9715187476356688, 1.9227690665523889, 1.8898149119844752, 1.7806758579540578, 1.7281605511123952]","[20.73519751490379, 6.890784453372566, 13.236408340687655, 13.28571030558372, 14.9631341038918, 8.240122191760005, 8.821750266211373, 9.698468947897153, 12.24547374491789, 5.99615173923726, 15.173370546224167, 7.994186197008405, 11.653404625094666, 8.654383489063807, 5.815564802714756, 11.062332883173106, 9.461778426656918, 9.95659016589729, 6.1721424375261575, 11.059663938016307]"
"(32, 128, 32, 128, 256, 256)",19,3.3234177243952847,1.7988387910443633,"[857.9066229311409, 8.867474304802453, 6.383389540228556, 5.105402607966608, 4.334225288158933, 3.7847762362813246, 3.3766788755531874, 3.1050861201866766, 2.7920164302483084, 2.653320222584461, 2.494701478532828, 2.381503593663985, 2.2284139073342595, 2.1503738223217996, 2.1039018990372362, 1.9592523182889572, 1.9308826817587375, 1.8256798069902926, 1.7988387910443633, 1.7371039595348978]","[13.932630529209058, 20.535478085887675, 5.912986370981956, 11.054657692811928, 13.30388272538477, 9.412459110727115, 8.744686676531423, 20.497878522289042, 17.2440934959723, 7.044374451345327, 10.017539111935363, 5.631602374874816, 7.347477270632374, 7.976005349840436, 9.04232052394322, 5.65737923797296, 11.940023101105982, 6.948843610529997, 3.3234177243952847, 12.18214833979704]"
"(32, 128, 32, 256, 128, 256)",17,2.4179288976046505,2.0332395820216242,"[856.0321087213371, 9.077495895554994, 6.54834034608357, 5.295969247817993, 4.656508227121573, 4.017796998409145, 3.624333055895479, 3.342517998167001, 3.0860098837721197, 2.888072061050467, 2.692362832399223, 2.5220933589783407, 2.397277231509368, 2.286036906117601, 2.18038467783163, 2.100011654681313, 2.0332395820216242, 1.954402277765285, 1.8747358998883434, 1.846492900512053]","[14.302636341172821, 12.7363819005538, 10.268182462575485, 13.54409561351854, 10.74505261012486, 7.607192842327819, 3.6790274600593413, 5.9364446085326525, 8.964353697640556, 14.081779450786357, 8.778924435985331, 7.406399235433462, 5.197536463640174, 5.046056864212971, 6.788588854731346, 2.455008309714648, 2.4179288976046505, 10.372300488608223, 3.4429702345205815, 12.829739132705999]"
"(32, 128, 32, 256, 256, 128)",14,3.4732795029270407,2.0463310478761607,"[1191.1218347907472, 9.940775880498961, 6.086705077630261, 4.754751422706318, 4.046253700983267, 3.5103131203114377, 3.2393388721045104, 2.8834097320309273, 2.628208788317354, 2.5002727813688153, 2.3724685385229916, 2.272621695092107, 2.095966926478146, 2.0463310478761607, 1.9495218802366376, 1.9111300892661727, 1.8455589796767164, 1.7527602439040617, 1.7046941876818296, 1.6604010451233293]","[23.270398315118285, 9.476919709419718, 5.432891485642414, 7.36040364479532, 8.365655573046936, 5.8080648889347, 8.40352522597021, 4.844690157442677, 6.487487729714841, 6.3765550535552356, 6.626879458524743, 6.54760987904607, 7.793232475008283, 3.4732795029270407, 5.151791441197298, 3.483273854061049, 12.92678196576177, 10.037304430591817, 12.07430411358269, 6.687042825076045]"
"(32, 128, 64, 128, 256, 256)",12,5.5158001062821365,2.1764347984522274,"[856.2534965779865, 7.665056439661193, 5.490782181150677, 4.3976346494394765, 3.7869351911056572, 3.376631646975451, 3.064913138052167, 2.7876248017919756, 2.6067343533920617, 2.425031679075326, 2.3390738612827047, 2.1764347984522274, 2.0561266947660566, 1.9792554614486955, 1.9365541412833065, 1.8548623806244955, 1.793158070354874, 1.7606721548225828, 1.7008381562563881, 1.6204395560003113]","[8.77133861853152, 9.27936266879646, 15.825628339027872, 6.512070300627728, 6.437946932656424, 6.445348987773973, 8.442277616384079, 7.692572817510488, 9.870954523281176, 7.567242758614676, 6.431779141328772, 5.5158001062821365, 10.196319112972338, 17.44175167472995, 8.568403102913681, 6.390089093422403, 9.227733300656688, 8.114879355138662, 6.404808842405981, 6.153156382696969]"
"(32, 128, 64, 256, 128, 256)",5,3.7690219027655467,3.8910440848006593,"[858.8948112808939, 7.70741376996176, 5.531944686913517, 4.582768577221989, 3.8910440848006593, 3.4968880172204373, 3.1908306218387055, 2.9062279900864394, 2.7285051347181386, 2.537293456655856, 2.36188723433411, 2.278945918647367, 2.191914573328758, 2.0639523041261882, 1.9462804649198964, 1.9104399521060635, 1.8226178354235096, 1.7406876297398504, 1.7225085783059009, 1.6709504397384678]","[10.505473146633227, 9.369148478216054, 6.511889968599592, 7.689655396403099, 3.7690219027655467, 33.459011836927765, 16.96383575517304, 5.721789072970955, 5.200446376995164, 9.113197930005132, 30.974148575140504, 12.646266032238396, 10.313313990223165, 5.811433894293649, 12.699526942506129, 7.781754625086882, 8.008046792477977, 18.76989022079779, 16.82032247465484, 5.91682108081117]"
"(32, 128, 64, 256, 256, 128)",17,2.7300421486095505,1.750541358406362,"[1188.1310978239578, 8.808320880885553, 5.56107540369305, 4.2703272241238714, 3.7832094744203846, 3.2482977884485726, 3.022547726745085, 2.7827321238078353, 2.53144751690896, 2.378507034906077, 2.253959884144476, 2.1142838147719973, 2.0249343759235128, 1.9841443324658652, 1.884942962447938, 1.8276177389765491, 1.750541358406362, 1.6935287315284027, 1.6693156180528244, 1.6114411629371947]","[26.61323695280114, 13.035646681882897, 11.775344449646619, 21.59584039571334, 36.81164593599281, 18.84848824325873, 5.855752682199284, 2.836030274021382, 5.282602431822796, 17.821169931061412, 9.63697558033223, 4.165589546670719, 5.218801634652274, 7.011576238943606, 3.9607601311742044, 3.5756793192454746, 2.7300421486095505, 2.9119985492862, 6.086310912151726, 3.6358946415842794]"
"(32, 128, 128, 32, 256, 256)",19,2.7796016104367314,1.9308846061953913,"[860.1540097767175, 9.072465943259456, 6.324487796822505, 5.230728462151971, 4.609371157365176, 4.109569480394748, 3.758022222095789, 3.432970193465822, 3.139236887974137, 2.9939481146099625, 2.791151633306032, 2.6230214618578707, 2.5011824151083606, 2.350438784549396, 2.257913059477649, 2.1534098681058222, 2.0910844284791046, 1.9900215705507038, 1.9308846061953913, 1.881723027044867]","[14.495776838185837, 8.624667717486012, 9.262133890268753, 20.14062081551065, 4.854173120187253, 8.599036158347616, 4.902168964853092, 6.502668409931417, 6.718438265274982, 4.712337270074961, 14.606616409457459, 11.104953327957464, 3.992858093612048, 3.8666703774004567, 5.037511942337971, 7.043411683063118, 4.651024888972847, 16.136000487269186, 2.7796016104367314, 6.893320662634713]"
"(32, 128, 128, 64, 256, 256)",15,2.164289403934868,2.0248947257474827,"[857.8981853925599, 7.582821907850662, 5.590640591544367, 4.522654590888777, 4.110811138315819, 3.5642689977760877, 3.309611382880444, 2.980742994022044, 2.8327312521017722, 2.6034979473066278, 2.4170022321371225, 2.366784714730255, 2.1715852410041974, 2.1903328458874975, 2.0248947257474827, 1.916129816921091, 1.867152231138314, 1.8146318662424272, 1.7463140404943178, 1.7017153284519877]","[12.078109429807078, 7.416492603263077, 13.583027119539222, 6.483691556113107, 9.12552261352539, 9.921349272436025, 12.134085733063367, 14.416026494940933, 11.24108817626019, 2.9472701111618353, 5.225451668914483, 4.250792753939726, 5.021555783797283, 14.265939333000961, 2.164289403934868, 9.501998473186882, 3.9402297735214233, 15.565992968423027, 7.278153482748538, 2.966489636168188]"
"(32, 128, 128, 128, 256, 256)",10,4.021483774087867,2.3205813935727932,"[856.8108608085277, 7.900870572178031, 5.542412869352529, 4.38376233547892, 3.7930978901421524, 3.254405881222062, 2.8987473539660544, 2.698408270587422, 2.524026107055742, 2.3205813935727932, 2.2124929219246994, 2.109034740477292, 2.01916769964025, 1.9434440809983307, 1.852014778417125, 1.8181046818439193, 1.7076135159081296, 1.6883510962823687, 1.6400681885978603, 1.5598057020239455]","[19.776563118915167, 13.107120689080686, 15.277381517449204, 25.910232972125616, 7.604674855057074, 5.028618564411086, 11.962022547819176, 4.570343723102492, 4.940530689395204, 4.021483774087867, 18.284516023129832, 9.870711949406838, 6.15001368522644, 15.788187182679469, 10.945147212670774, 6.7140063752933425, 5.86921137692977, 9.611962843914421, 4.190666128178032, 11.23008781549882]"
"(32, 128, 128, 256, 32, 256)",15,3.45158694714916,2.0943379579821815,"[863.0119230728236, 8.429166144478444, 5.953718469140202, 4.882536753045821, 4.152763046095395, 3.6629185814906307, 3.363166750223292, 3.108878652119121, 2.870980931087837, 2.7026052316301103, 2.5465453795334314, 2.394638195243983, 2.2535329924237333, 2.152126040203715, 2.0943379579821815, 1.9685118758502131, 1.9464306166825711, 1.8517587305607106, 1.7735244481908041, 1.7183896963642455]","[13.99988266886497, 7.592711940103648, 11.744939200732173, 8.981905888537971, 10.239678519112724, 6.299737127459779, 6.800025604209122, 6.383222954613822, 20.561140605381556, 11.847505384561966, 7.485724084231318, 7.120728322437832, 5.304132398293943, 8.014997433642952, 3.45158694714916, 9.027987723447838, 6.660619438910971, 4.926968224194585, 3.9163064080841687, 6.011936377505867]"
"(32, 128, 128, 256, 64, 256)",18,3.973236232387776,1.7495362791185085,"[860.2453931075042, 7.7543542376964165, 5.479385869088026, 4.510524919279877, 3.8183628907925167, 3.443297943293167, 3.11675135701454, 2.892539282029535, 2.6769353729059264, 2.532005165895369, 2.321265909723319, 2.2530048206804554, 2.0845433332543055, 2.0434652613020323, 1.9506254936647904, 1.8893545834820153, 1.7966747453459564, 1.7495362791185085, 1.6932362040697646, 1.6646767850621975]","[18.86684055717624, 17.518468662184112, 7.235178777149746, 6.256376821167615, 27.74515778677804, 9.373786721910749, 4.843605168011724, 7.48102898013835, 17.827926227024623, 8.526598044804164, 9.611019650284124, 20.087585663308904, 11.23340724439037, 6.714052589572206, 12.680892983261419, 10.864195181398976, 16.646477718742528, 3.973236232387776, 4.346915911655037, 11.531774696038694]"
"(32, 128, 128, 256, 128, 256)",18,3.824423442081529,1.6710078135827837,"[855.7699430631696, 7.299679302111421, 5.147278991304296, 4.29478356130294, 3.7126221900913903, 3.3253694361794115, 2.976639544733284, 2.732502724665966, 2.5208372515080595, 2.456437592620329, 2.2479762150837157, 2.179361215766108, 2.032317744044585, 1.966940659576173, 2.066285031918644, 1.7850552630505871, 1.7428021510984575, 1.6710078135827837, 1.6390388757838052, 1.583189589036067]","[12.500960233260175, 9.65459817769576, 13.447542540881098, 5.875959420690731, 5.466965519652074, 10.001296568890007, 5.040698776439744, 7.464021945486263, 14.870229925428118, 12.323358613617566, 5.040163575386514, 11.232544130208542, 11.38433414576005, 8.86419764343573, 9.742084804846316, 11.064115884352704, 10.157412168930987, 3.824423442081529, 7.1346995295310505, 8.821614683890829]"
"(32, 128, 128, 256, 256, 32)",13,4.65590931444752,1.9712350030807912,"[2156.023972234628, 227.8252751347148, 8.176419656295689, 4.351971832694183, 3.693904125378536, 3.2638577321826125, 2.9589733734337003, 2.673870548317728, 2.5012665691364884, 2.3091000092043132, 2.172620111358044, 2.086960855875677, 1.9712350030807912, 1.888296144407357, 1.846827748014387, 1.788935567874279, 1.709650978835912, 1.6631639582847708, 1.6059985471395637, 1.5739490192497956]","[761.0988028390067, 27.29314442070163, 18.4176574726494, 7.06329930071928, 9.434026951692543, 6.373594060236094, 25.936069391211685, 12.906575582465347, 5.890759881661863, 5.17539104150266, 5.985251441293833, 8.626813766907672, 4.65590931444752, 22.481732271155533, 4.796759211287206, 5.718398167162525, 13.417348024796466, 5.259519937087078, 5.39634725998859, 9.762080445581553]"
"(32, 128, 128, 256, 256, 64)",7,3.9180771744981104,2.88986978256933,"[1647.3005875033052, 33.20755931162048, 5.2552614217460905, 4.28781932585611, 3.6611114614245834, 3.242556491673874, 2.88986978256933, 2.688762911486273, 2.508161741583285, 2.295062392644915, 2.2201901973989093, 2.075302964591329, 2.097858641199149, 1.9240358513234284, 1.869836332176868, 1.7888548527425738, 1.727145083663949, 1.68633529743915, 1.6318535331437476, 1.570847652335487]","[161.4685282804528, 14.28547883520321, 5.498394435765792, 12.470699174063546, 6.728675326522516, 14.618458601893211, 3.9180771744981104, 9.14293655084104, 7.5246541305464145, 3.922520036600074, 15.070463433557627, 9.541396656814886, 6.193736134743204, 8.398431442221817, 6.0481330959164366, 10.56729185337923, 4.1982025978516555, 13.546200363003479, 7.0432320176338665, 4.5331591635334245]"
"(32, 128, 128, 256, 256, 128)",19,3.1808870203640995,1.6035965217258337,"[1185.7935736203763, 8.696886889356803, 5.460691514682444, 4.333159682693742, 3.663456144864513, 3.233465951186127, 2.891186397637117, 2.652796413168837, 2.4894982253596507, 2.285051986083507, 2.178406228384467, 2.0401221783630406, 1.9359788076869457, 1.87965443354011, 1.7914910724681121, 1.7566039334385062, 1.675833689881673, 1.6242418241717844, 1.6035965217258337, 1.556111773533219]","[24.89954529976358, 7.674135480608259, 7.589809855636285, 5.335218667984009, 6.985235725130353, 10.437857627868652, 4.545704729703008, 5.484500422769663, 11.36252278697734, 8.7640983766439, 9.862917121575803, 7.601084125285246, 10.262899174982188, 13.787234890217684, 8.285633033635666, 42.60893611518704, 6.100756961472181, 5.568421140009043, 3.1808870203640995, 4.1182833204464036]"
"(32, 128, 256, 32, 128, 256)",17,3.768136588894591,2.090866430627608,"[861.7855130055659, 8.733180016787793, 6.595817667903618, 5.33568115445941, 4.6326272346596395, 4.171426388455196, 3.7416867002827856, 3.4057243735581397, 3.195794317909475, 2.8941571490078384, 2.7541552163635097, 2.566807065129416, 2.4692029581406283, 2.339118649392676, 2.204729313872102, 2.1667176782067727, 2.090866430627608, 1.9877931819434052, 1.9288185843021797, 1.8448543635380281]","[11.602444308144706, 10.060283145126032, 8.651180359782005, 8.206902387190839, 5.847192764282227, 4.476179405134552, 5.26150258219972, 23.93524537767683, 5.364558365880226, 18.56784873106042, 5.923676013946533, 7.89784211041976, 7.957580040912239, 11.827418901482407, 13.058554688278509, 10.954159191676549, 3.768136588894591, 8.82817706283258, 5.398731611212906, 7.302066657007957]"
"(32, 128, 256, 32, 256, 128)",20,2.5343981981277466,1.724655275730007,"[1194.1393291095824, 9.472941030821296, 6.172549780996451, 5.093906600049467, 4.487202602306188, 3.91736864718154, 3.5647177164600707, 3.2260651658961934, 2.9650821261302873, 2.651854374574177, 2.5615496674766582, 2.4141578008426063, 2.2320304797099855, 2.1654767192671325, 2.1189048092248632, 1.9219683865773936, 1.9176234211666727, 1.8182162786913407, 1.7967931734688318, 1.724655275730007]","[20.807732659943248, 27.111916697755152, 13.912964412144252, 9.368922554716772, 10.405478477478027, 7.486059913829881, 9.468430674805933, 7.712052656679737, 4.319979538722914, 10.287150314876012, 5.142073003613219, 12.464569821649668, 10.190158279574646, 8.489897718234937, 4.626473319773772, 6.434251089485324, 5.1966628249810665, 13.398684423796984, 5.885601744359853, 2.5343981981277466]"
"(32, 128, 256, 64, 128, 256)",9,3.185361777033125,2.9645992620541914,"[859.625032302327, 8.645417010553597, 6.057212248054652, 5.019208453756686, 4.284068730639652, 3.853309546992505, 3.486724053091021, 3.168927204622479, 2.9645992620541914, 2.7434756026197484, 2.6261066229541417, 2.4306926165831375, 2.3048983340377287, 2.4022110388683107, 2.1256832666907024, 2.060324231105453, 1.9811022894645578, 1.9152833909576121, 1.8470681048633024, 1.7838188907527814]","[13.593018784814952, 18.37477684020996, 10.171922411237444, 17.93042480702303, 15.174381655089709, 5.987838764579928, 12.028270244598389, 6.144003342609016, 3.185361777033125, 12.660497315075933, 14.549214703696114, 6.054491578316202, 6.910896004462729, 4.0934721693700675, 7.282820828106939, 7.11675991330828, 4.723826909551815, 13.716870093832211, 5.826628991535732, 13.495256268248266]"
"(32, 128, 256, 64, 256, 128)",15,4.619638873606312,1.919011022450574,"[1187.5771708591535, 8.96723087004834, 5.860442652230376, 4.750409284413743, 4.069634282141416, 3.652919029348675, 3.165977473958767, 2.959033574531781, 2.6802248136989086, 2.5167533939066464, 2.3116906116440026, 2.1954624877990443, 2.134995260065055, 2.0046115537281057, 1.919011022450574, 1.8555854828826939, 1.7584945116704913, 1.7217124251646665, 1.6570058772181488, 1.6292364293533517]","[21.079412226774256, 8.05411011832101, 7.888080353639563, 6.94773936758236, 6.633385088978981, 6.006715521520498, 6.923623323440552, 5.727727564013734, 8.831321088635192, 13.326495248444227, 10.063303782015431, 9.53890237029718, 11.826122974862857, 8.939215348691356, 4.619638873606312, 6.99719331215839, 8.131492449312795, 18.56144545029621, 7.202350047169899, 4.940555810928345]"
"(32, 128, 256, 128, 32, 256)",13,3.3547928844179427,2.3246897240683215,"[863.4652879463257, 7.607668557671556, 5.526589493973941, 4.632811577789341, 4.095083737400476, 3.6831819341179997, 3.4017362103662934, 3.127355621672056, 2.9455853921697135, 2.7878576953798975, 2.5772574857911423, 2.4391159973318124, 2.3246897240683215, 2.2670713454247604, 2.1651805523990637, 2.043909368390245, 1.9736681201487813, 1.9191832253550507, 1.8995991372953638, 1.817937699601105]","[12.493047324978576, 10.669306502050283, 12.876151678513507, 6.129558066932523, 17.57581630045054, 18.32595509898906, 5.297309530024626, 4.95012352904495, 32.84063668153724, 18.428473618565775, 6.7592123235975, 6.530820384317515, 3.3547928844179427, 5.432621736915744, 4.363471838892723, 5.835783700553739, 4.53965026991708, 5.3696286581000505, 7.799387557165963, 12.137659286966128]"
"(32, 128, 256, 128, 64, 256)",17,2.432280399361435,1.9867100588155144,"[858.2666949943742, 7.647377487742453, 5.719805276977053, 4.771324031588974, 4.241147738132325, 3.750756586777879, 3.444198947446474, 3.12561720765627, 3.019267907186037, 2.7240229755538317, 2.6618466786828328, 2.4925387510531865, 2.319262440972225, 2.262645120235569, 2.161935731683846, 2.0416459498823163, 1.9867100588155144, 1.911165671272625, 1.847168025574451, 1.7675218061375537]","[10.349011236307572, 19.99368140162254, 11.30994447396726, 6.752620502394073, 8.036932555996643, 7.513278747091488, 6.5636241192720375, 7.768373066065263, 11.002486919870181, 8.684213331767491, 8.325497281794645, 9.542383914091149, 18.45421938993493, 5.487120866775513, 5.089004536064303, 4.47586096792805, 2.432280399361435, 8.760116406849452, 8.847757611955915, 3.8818965371774166]"
"(32, 128, 256, 128, 128, 256)",20,3.0790431207540085,1.6634712815962824,"[856.7924772887507, 7.535881030003501, 5.599827114903751, 4.536070028940837, 3.977860550289132, 3.519776481274723, 3.181992627654873, 2.9450282630117544, 2.6819700941155253, 2.558985110707115, 2.4115178707109783, 2.227750021985502, 2.146127000874898, 2.076570912975229, 1.9949927647366053, 1.9368657759296473, 1.814212977004675, 1.8044746954150845, 1.7158958475201882, 1.6634712815962824]","[8.909871733918482, 13.202285961228974, 12.974847560026207, 6.78045256770387, 6.434446456480999, 6.4590451474092445, 8.55260129850738, 7.550106569212311, 6.172950194806469, 11.329597560726867, 8.472909100201665, 12.707719306556546, 12.077744289320343, 8.908298687059052, 6.515190289945019, 4.6804030136186245, 10.43692617027127, 7.868003752766823, 18.886870539918238, 3.0790431207540085]"
